T,N,bin_i,bin_j,bin_i_idx,bin_j_idx,c2_mean,c2_std,c2_exact,mean_p1,mean_p1_sq,mean_p1_cu,mean_p1_qu,mean_n1,mean_p2,mean_p2_sq,mean_p2_cu,mean_p2_qu,mean_n2,mean_p1_p2,p1_sq_p2_sq,mean_p2_F,inv_N,mean_n_accepted,n_valid_events
0.2,44,mid,mid,1,1,0.0033837328317129615,0.0008186069063908881,0.0007765379907803585,0.6240768460189187,0.3965269844824924,0.2564834114204273,0.16880887115696097,8.482890625,0.6240768460189187,0.3965269844824924,0.2564834114204273,0.16880887115696097,8.482890625,0.38947190973692114,0.1572336494227788,0.24000000000000005,0.022727272727272728,24.178932291666666,38367
0.2,44,mid,high,1,2,0.0033550293916952156,0.0008021544086668909,0.002216365483186933,0.6240768460189187,0.3965269844824924,0.2564834114204273,0.16880887115696097,8.482890625,1.0261796367112546,1.1007934512150874,1.2468631857254016,1.50767639330101,3.69890625,0.6404149511275995,0.4364943077483942,0.24000000000000005,0.022727272727272728,24.178932291666666,37521
0.2,44,high,low,2,0,0.00038728582456352436,0.0006488838671342904,0.0008758902272402523,1.0261796367112546,1.1007934512150874,1.2468631857254016,1.50767639330101,3.69890625,0.39167665589349315,0.15667646121412138,0.06395696928538086,0.026610965944883044,11.997135416666667,0.4019306084530639,0.17246842246405947,0.24000000000000005,0.022727272727272728,24.178932291666666,37523
0.2,44,high,mid,2,1,0.0033550293916952156,0.0008021544086668909,0.0022163654831869333,1.0261796367112546,1.1007934512150874,1.2468631857254016,1.50767639330101,3.69890625,0.6240768460189187,0.3965269844824924,0.2564834114204273,0.16880887115696097,8.482890625,0.6404149511275995,0.4364943077483942,0.24000000000000005,0.022727272727272728,24.178932291666666,37521
0.2,44,high,high,2,2,0.009567273768130607,0.0022125793014711897,0.006313730831548186,1.0261796367112546,1.1007934512150874,1.2468631857254016,1.50767639330101,3.69890625,1.0261796367112546,1.1007934512150874,1.2468631857254016,1.50767639330101,3.69890625,1.0530446468008423,1.211746222238023,0.24000000000000005,0.022727272727272728,24.178932291666666,34190
0.2,45,low,low,0,0,-0.0009304775892738273,0.0004909875905901204,0.00011545723146119834,0.39168645178590233,0.1566765392527297,0.06395259793858889,0.026606361725536515,12.279479166666667,0.39168645178590233,0.1566765392527297,0.06395259793858889,0.026606361725536515,12.279479166666667,0.15341827651263,0.02454753795221215,0.24000000000000005,0.022222222222222223,24.738723958333335,38399
0.2,45,low,mid,0,1,3.528202611672904e-05,0.00037784203529265766,0.00029251995601580437,0.39168645178590233,0.1566765392527297,0.06395259793858889,0.026606361725536515,12.279479166666667,0.6239136879595225,0.39628726591638985,0.2562228436368069,0.16855909305392905,8.663125,0.24437853865752202,0.06208891737370619,0.24000000000000005,0.022222222222222223,24.738723958333335,38398
0.2,45,low,high,0,2,0.00041023981879800624,0.0006264364282414066,0.0008356611361399287,0.39168645178590233,0.1566765392527297,0.06395259793858889,0.026606361725536515,12.279479166666667,1.0265402944200914,1.1018656749448679,1.2493208532684752,1.5128416792390869,3.7961197916666665,0.4020819255366611,0.1726365006717351,0.24000000000000005,0.022222222222222223,24.738723958333335,37610
0.2,45,mid,low,1,0,3.528202611672904e-05,0.00037784203529265766,0.00029251995601580426,0.6239136879595225,0.39628726591638985,0.2562228436368069,0.16855909305392905,8.663125,0.39168645178590233,0.1566765392527297,0.06395259793858889,0.026606361725536515,12.279479166666667,0.24437853865752202,0.06208891737370619,0.24000000000000005,0.022222222222222223,24.738723958333335,38398
0.2,45,mid,mid,1,1,0.0021465867952329435,0.0008149487636825653,0.0007408724964235244,0.6239136879595225,0.39628726591638985,0.2562228436368069,0.16855909305392905,8.663125,0.6239136879595225,0.39628726591638985,0.2562228436368069,0.16855909305392905,8.663125,0.3892682900232524,0.15704359712748747,0.24000000000000005,0.022222222222222223,24.738723958333335,38373
0.2,45,mid,high,1,2,0.0020261117821024897,0.000778716899680475,0.002114711568505793,0.6239136879595225,0.39628726591638985,0.2562228436368069,0.16855909305392905,8.663125,1.0265402944200914,1.1018656749448679,1.2493208532684752,1.5128416792390869,3.7961197916666665,0.6404725409306933,0.4366553357310192,0.24000000000000005,0.022222222222222223,24.738723958333335,37608
0.2,45,high,low,2,0,0.00041023981879800624,0.0006264364282414066,0.0008356611361399287,1.0265402944200914,1.1018656749448679,1.2493208532684752,1.5128416792390869,3.7961197916666665,0.39168645178590233,0.1566765392527297,0.06395259793858889,0.026606361725536515,12.279479166666667,0.4020819255366611,0.1726365006717351,0.24000000000000005,0.022222222222222223,24.738723958333335,37610
0.2,45,high,mid,2,1,0.0020261117821024897,0.000778716899680475,0.002114711568505793,1.0265402944200914,1.1018656749448679,1.2493208532684752,1.5128416792390869,3.7961197916666665,0.6239136879595225,0.39628726591638985,0.2562228436368069,0.16855909305392905,8.663125,0.6404725409306933,0.4366553357310192,0.24000000000000005,0.022222222222222223,24.738723958333335,37608
0.2,45,high,high,2,2,0.005426631203036517,0.0021659989306230315,0.006025079544653104,1.0265402944200914,1.1018656749448679,1.2493208532684752,1.5128416792390869,3.7961197916666665,1.0265402944200914,1.1018656749448679,1.2493208532684752,1.5128416792390869,3.7961197916666665,1.053784976068088,1.2141079656217093,0.24000000000000005,0.022222222222222223,24.738723958333335,34508
0.2,46,low,low,0,0,-0.0005117452796428817,0.00047783076174867986,0.00011026950860020356,0.39137964307939,0.15643495210582573,0.06380845889526628,0.026529135721067732,12.530078125,0.39137964307939,0.15643495210582573,0.06380845889526628,0.026529135721067732,12.530078125,0.15317802501695071,0.02447189424035199,0.24000000000000005,0.021739130434782608,25.300651041666665,38400
0.2,46,low,mid,0,1,0.0010041996292401503,0.00037216873122523404,0.00027937918542683,0.39137964307939,0.15643495210582573,0.06380845889526628,0.026529135721067732,12.530078125,0.6239481298236743,0.39637153181118007,0.2563428716906831,0.16869627228679385,8.86,0.24420059635044256,0.06200636159499473,0.24000000000000005,0.021739130434782608,25.300651041666665,38398
0.2,46,low,high,0,2,0.0022638852298218805,0.000605098841106884,0.0007981404983461242,0.39137964307939,0.15643495210582573,0.06380845889526628,0.026529135721067732,12.530078125,1.0261576401123003,1.1008251416233172,1.2470973785139514,1.5085836328992808,3.9105729166666667,0.4016172109303412,0.17220752830673244,0.24000000000000005,0.021739130434782608,25.300651041666665,37674
0.2,46,mid,low,1,0,0.0010041996292401503,0.00037216873122523404,0.0002793791854268299,0.6239481298236743,0.39637153181118007,0.2563428716906831,0.16869627228679385,8.86,0.39137964307939,0.15643495210582573,0.06380845889526628,0.026529135721067732,12.530078125,0.24420059635044256,0.06200636159499473,0.24000000000000005,0.021739130434782608,25.300651041666665,38398
0.2,46,mid,mid,1,1,0.0003251193864729217,0.0007748876003729957,0.0007076081721099374,0.6239481298236743,0.39637153181118007,0.2563428716906831,0.16869627228679385,8.86,0.6239481298236743,0.39637153181118007,0.2563428716906831,0.16869627228679385,8.86,0.38931126871046073,0.15711039123034135,0.24000000000000005,0.021739130434782608,25.300651041666665,38376
0.2,46,mid,high,1,2,0.0021721517274281192,0.0007443183405266622,0.002019889244129567,0.6239481298236743,0.39637153181118007,0.2563428716906831,0.16869627228679385,8.86,1.0261576401123003,1.1008251416233172,1.2470973785139514,1.5085836328992808,3.9105729166666667,0.6402691404523448,0.43633574764149347,0.24000000000000005,0.021739130434782608,25.300651041666665,37672
0.2,46,high,low,2,0,0.0022638852298218805,0.000605098841106884,0.0007981404983461245,1.0261576401123003,1.1008251416233172,1.2470973785139514,1.5085836328992808,3.9105729166666667,0.39137964307939,0.15643495210582573,0.06380845889526628,0.026529135721067732,12.530078125,0.4016172109303412,0.17220752830673244,0.24000000000000005,0.021739130434782608,25.300651041666665,37674
0.2,46,high,mid,2,1,0.0021721517274281192,0.0007443183405266622,0.002019889244129567,1.0261576401123003,1.1008251416233172,1.2470973785139514,1.5085836328992808,3.9105729166666667,0.6239481298236743,0.39637153181118007,0.2563428716906831,0.16869627228679385,8.86,0.6402691404523448,0.43633574764149347,0.24000000000000005,0.021739130434782608,25.300651041666665,37672
0.2,46,high,high,2,2,0.003346395154520195,0.0021110908480128465,0.005755746836869369,1.0261576401123003,1.1008251416233172,1.2470973785139514,1.5085836328992808,3.9105729166666667,1.0261576401123003,1.1008251416233172,1.2470973785139514,1.5085836328992808,3.9105729166666667,1.0529995023608452,1.2118159924299965,0.24000000000000005,0.021739130434782608,25.300651041666665,34880
0.2,47,low,low,0,0,4.751640957397515e-05,0.00046766583463249173,0.00010542371728441289,0.3916152884130344,0.1566246562431069,0.06392416347926791,0.026592505317264627,12.812682291666667,0.3916152884130344,0.1566246562431069,0.06392416347926791,0.026592505317264627,12.812682291666667,0.1533625341188241,0.024531282943271403,0.24000000000000005,0.02127659574468085,25.870052083333334,38400
0.2,47,low,mid,0,1,0.0007471503597047026,0.0003562601138389249,0.0002671043129604311,0.3916152884130344,0.1566246562431069,0.06392416347926791,0.026592505317264627,12.812682291666667,0.623947927633769,0.39635541578725575,0.2563120201610888,0.16865630654920674,9.06734375,0.24434754763501357,0.062079030747772636,0.24000000000000005,0.02127659574468085,25.870052083333334,38400
0.2,47,low,high,0,2,0.000509112914220092,0.0005974820234619882,0.000763090592289946,0.3916152884130344,0.1566246562431069,0.06392416347926791,0.026592505317264627,12.812682291666667,1.0267977846164555,1.1020851424064984,1.2487723530499553,1.509747938736269,3.990026041666667,0.402109710564438,0.17261370658005332,0.24000000000000005,0.02127659574468085,25.870052083333334,37756
0.2,47,mid,low,1,0,0.0007471503597047026,0.0003562601138389249,0.0002671043129604311,0.623947927633769,0.39635541578725575,0.2563120201610888,0.16865630654920674,9.06734375,0.3916152884130344,0.1566246562431069,0.06392416347926791,0.026592505317264627,12.812682291666667,0.24434754763501357,0.062079030747772636,0.24000000000000005,0.02127659574468085,25.870052083333334,38400
0.2,47,mid,mid,1,1,0.0005739742848080903,0.000747708967601634,0.0006765342704006984,0.623947927633769,0.39635541578725575,0.2563120201610888,0.16865630654920674,9.06734375,0.623947927633769,0.39635541578725575,0.2563120201610888,0.16865630654920674,9.06734375,0.3893110163984751,0.15709761562388838,0.24000000000000005,0.02127659574468085,25.870052083333334,38375
0.2,47,mid,high,1,2,0.001437681706368618,0.0007291922099546744,0.0019313002068278681,0.623947927633769,0.39635541578725575,0.2563120201610888,0.16865630654920674,9.06734375,1.0267977846164555,1.1020851424064984,1.2487723530499553,1.509747938736269,3.990026041666667,0.6406683498103826,0.4368174148514846,0.24000000000000005,0.02127659574468085,25.870052083333334,37756
0.2,47,high,low,2,0,0.000509112914220092,0.0005974820234619882,0.0007630905922899463,1.0267977846164555,1.1020851424064984,1.2487723530499553,1.509747938736269,3.990026041666667,0.3916152884130344,0.1566246562431069,0.06392416347926791,0.026592505317264627,12.812682291666667,0.402109710564438,0.17261370658005332,0.24000000000000005,0.02127659574468085,25.870052083333334,37756
0.2,47,high,mid,2,1,0.001437681706368618,0.0007291922099546744,0.0019313002068278681,1.0267977846164555,1.1020851424064984,1.2487723530499553,1.509747938736269,3.990026041666667,0.623947927633769,0.39635541578725575,0.2563120201610888,0.16865630654920674,9.06734375,0.6406683498103826,0.4368174148514846,0.24000000000000005,0.02127659574468085,25.870052083333334,37756
0.2,47,high,high,2,2,0.007074212625554746,0.002055468980147961,0.005504049241201933,1.0267977846164555,1.1020851424064984,1.2487723530499553,1.509747938736269,3.990026041666667,1.0267977846164555,1.1020851424064984,1.2487723530499553,1.509747938736269,3.990026041666667,1.054313690493261,1.2145916611131518,0.24000000000000005,0.02127659574468085,25.870052083333334,35108
0.2,48,low,low,0,0,-0.0007701620750167823,0.0004512662749705321,0.0001008904561259241,0.391652967270551,0.1566572161147351,0.06394538705302195,0.026604868782741275,13.099895833333333,0.391652967270551,0.1566572161147351,0.06394538705302195,0.026604868782741275,13.099895833333333,0.15339204677182727,0.02454148336081882,0.24000000000000005,0.020833333333333332,26.425989583333333,38399
0.2,48,low,mid,0,1,0.00010046616845208046,0.00035497178622288816,0.0002556209074904552,0.391652967270551,0.1566572161147351,0.06394538705302195,0.026604868782741275,13.099895833333333,0.6239935376280524,0.3964289662987156,0.25639770187957167,0.16874298659026993,9.257760416666667,0.24438892056967496,0.06210345824759893,0.24000000000000005,0.020833333333333332,26.425989583333333,38400
0.2,48,low,high,0,2,0.00083464739542273,0.0005820425940843567,0.0007302992099576797,0.391652967270551,0.1566572161147351,0.06394538705302195,0.026604868782741275,13.099895833333333,1.0286840147959384,1.1070993150793873,1.2595300368791498,1.5320137143423178,4.068333333333333,0.40288714677861265,0.17343509666286677,0.24000000000000005,0.020833333333333332,26.425989583333333,37775
0.2,48,mid,low,1,0,0.00010046616845208046,0.00035497178622288816,0.00025562090749045525,0.6239935376280524,0.3964289662987156,0.25639770187957167,0.16874298659026993,9.257760416666667,0.391652967270551,0.1566572161147351,0.06394538705302195,0.026604868782741275,13.099895833333333,0.24438892056967496,0.06210345824759893,0.24000000000000005,0.020833333333333332,26.425989583333333,38400
0.2,48,mid,mid,1,1,0.0014379156492205477,0.0007310500355422492,0.0006474626619268196,0.6239935376280524,0.3964289662987156,0.25639770187957167,0.16874298659026993,9.257760416666667,0.6239935376280524,0.3964289662987156,0.25639770187957167,0.16874298659026993,9.257760416666667,0.3893679350015717,0.1571559253206682,0.24000000000000005,0.020833333333333332,26.425989583333333,38390
0.2,48,mid,high,1,2,0.0035442255667042706,0.0007162604660089056,0.0018484102037988088,0.6239935376280524,0.3964289662987156,0.25639770187957167,0.16874298659026993,9.257760416666667,1.0286840147959384,1.1070993150793873,1.2595300368791498,1.5320137143423178,4.068333333333333,0.6418921774939454,0.4388862370669376,0.24000000000000005,0.020833333333333332,26.425989583333333,37775
0.2,48,high,low,2,0,0.00083464739542273,0.0005820425940843567,0.0007302992099576797,1.0286840147959384,1.1070993150793873,1.2595300368791498,1.5320137143423178,4.068333333333333,0.391652967270551,0.1566572161147351,0.06394538705302195,0.026604868782741275,13.099895833333333,0.40288714677861265,0.17343509666286677,0.24000000000000005,0.020833333333333332,26.425989583333333,37775
0.2,48,high,mid,2,1,0.0035442255667042706,0.0007162604660089056,0.0018484102037988092,1.0286840147959384,1.1070993150793873,1.2595300368791498,1.5320137143423178,4.068333333333333,0.6239935376280524,0.3964289662987156,0.25639770187957167,0.16874298659026993,9.257760416666667,0.6418921774939454,0.4388862370669376,0.24000000000000005,0.020833333333333332,26.425989583333333,37775
0.2,48,high,high,2,2,0.0069110653213092284,0.002041443133254643,0.005268482468815529,1.0286840147959384,1.1070993150793873,1.2595300368791498,1.5320137143423178,4.068333333333333,1.0286840147959384,1.1070993150793873,1.2595300368791498,1.5320137143423178,4.068333333333333,1.0581908022966904,1.2256688934492486,0.24000000000000005,0.020833333333333332,26.425989583333333,35331
0.2,49,low,low,0,0,-0.0002965239272719941,0.00044036340452713974,9.664341714297355e-05,0.3916077334159546,0.15661511173103607,0.06391622491028155,0.026586983442164085,13.338307291666666,0.3916077334159546,0.15661511173103607,0.06391622491028155,0.026586983442164085,13.338307291666666,0.15335661687118138,0.02452829322252491,0.24000000000000005,0.02040816326530612,26.963723958333333,38400
0.2,49,low,mid,0,1,0.0005824731893849431,0.0003432102156340722,0.0002448623660557145,0.3916077334159546,0.15661511173103607,0.06391622491028155,0.026586983442164085,13.338307291666666,0.6239033075029466,0.39629152019558395,0.25624456187084516,0.16859383619595475,9.450026041666666,0.24432536012194628,0.062065240713493515,0.24000000000000005,0.02040816326530612,26.963723958333333,38398
